leading	Gene names	Protein names	Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	ADD1	Alpha-adducin	7	7	P35611;P35612	P35611	7;1	7;1	7;1	80.954	13.4	0.587589695160217	4.28E-02	22.4695	0	22.8863	0	23.1931	0	23.602	0	23.895	0	23.3533	0	
	PPP2R1B	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform	14	8	P30154	P30154	14	8	8	66.213	27	1.54525828482284	1.35E-02	23.8682	0	24.0145	0	24.3215	0	23.4532	0	23.5465	0	23.3209	0	46
	RFC3	Replication factor C subunit 3	6	6	P40938	P40938	6	6	6	40.556	19.1	1.27195268039347	4.15E-02	23.6734	0	23.8067	0	23.7804	0	23.2526	0	23.3475	0	23.6192	0	
	SEC23IP	SEC23-interacting protein	7	7	Q9Y6Y8	Q9Y6Y8	7	7	7	111.08	11.6	0.544786553463844	1.09E-02	22.9127	0	23.2758	0	22.7185	0	24.0147	0	23.8718	0	23.6492	0	
	SF3A3	Splicing factor 3A subunit 3	8	8	Q12874	Q12874	8	8	8	58.848	23.2	0.752989159382692	4.64E-02	23.4568	0	23.2048	0	23.1729	0	23.6916	0	23.8795	0	23.4912	0	
	UBQLN2	Ubiquilin-2	8	3	Q9UHD9	Q9UHD9	8	3	3	65.695	19.4	1.36518834225073	1.21E-02	23.4292	0	23.5444	0	23.443	0	23.0568	0	23.171	0	22.8416	0	
	NELFCD	Negative elongation factor C/D	7	7	Q8IXH7	Q8IXH7	7	7	7	66.246	14.1	1.22763867357376	6.43E-03	23.6667	0	23.6568	0	23.5438	0	23.2775	0	23.2946	0	23.4074	0	
	NELFB	Negative elongation factor B	8	8	Q8WX92	Q8WX92	8	8	8	65.697	21.2	1.38778877235381	4.67E-02	23.7709	0	23.7763	0	23.8534	0	23.0381	0	23.6064	0	23.3377	0	
	SIRT1	NAD-dependent protein deacetylase sirtuin-1;SirtT1 75 kDa fragment	5	5	Q96EB6	Q96EB6	5	5	5	81.68	9.6	0.671467742987377	2.61E-04	23.1947	0	23.2016	0	23.1016	0	23.7789	0	23.6718	0	23.771	0	
	AP3B1	AP-3 complex subunit beta-1	8	8	O00203;Q13367	O00203	8;1	8;1	8;1	121.32	10	0.763003722114079	3.65E-02	23.2445	0	23.0382	0	23.1472	0	23.6907	0	23.5913	0	23.3187	0	
	GLYR1	Putative oxidoreductase GLYR1	5	5	Q49A26	Q49A26	5	5	5	60.556	10.5	1.6707385649835	2.20E-02	23.8891	0	23.6863	0	23.7393	0	23.3664	0	22.6938	0	23.0332	0	
	GNPDA1	Glucosamine-6-phosphate isomerase 1	4	4	P46926;Q8TDQ7	P46926	4;1	4;1	4;1	32.668	14.9	0.771217663677423	1.30E-03	23.2325	0	23.1791	0	23.1314	0	23.4887	0	23.6134	0	23.5652	0	
	WRNIP1	ATPase WRNIP1	9	9	Q96S55	Q96S55	9	9	9	72.132	15.5	1.42815938939945	2.16E-02	23.5022	0	23.9762	0	23.789	0	23.2022	0	23.2939	0	23.2287	0	
	STAU1	Double-stranded RNA-binding protein Staufen homolog 1	9	9	O95793	O95793	9	9	9	63.182	19.1	0.645169883392265	1.30E-02	22.6209	0	22.5886	0	22.6595	0	23.5114	0	23.2512	0	23.0032	0	
	ADH5	Alcohol dehydrogenase class-3	4	4	P11766	P11766	4	4	4	39.724	13.1	0.657472291552034	7.67E-03	23.0325	0	22.6669	0	22.944	0	23.5378	0	23.5387	0	23.3819	0	
	TTLL12	Tubulin--tyrosine ligase-like protein 12	5	5	Q14166	Q14166	5	5	5	74.403	12	1.31559734336431	1.10E-02	23.37	0	23.3903	0	23.356	0	23.0881	0	22.8034	0	23.0376	0	
	PSMG2	Proteasome assembly chaperone 2	5	5	Q969U7	Q969U7	5	5	5	29.396	18.9	0.70479080134493	4.53E-02	23.1187	0	23.0247	0	22.6787	0	23.2614	0	23.4214	0	23.6535	0	
	USP13	Ubiquitin carboxyl-terminal hydrolase 13	8	7	Q92995	Q92995	8	7	7	97.326	15.1	0.732130635760669	3.04E-02	22.3577	0	22.4963	0	22.8115	0	23.0325	0	23.0317	0	22.9509	0	
	KIDINS220	Kinase D-interacting substrate of 220 kDa	10	10	Q9ULH0	Q9ULH0	10	10	10	196.54	7.2	0.780472659721545	3.29E-02	22.8195	0	23.0353	0	22.999	0	23.1473	0	23.4568	0	23.3225	0	
	IST1	IST1 homolog	5	5	P53990	P53990	5	5	5	39.75	16.2	0.662618321579871	3.26E-02	22.8644	0	22.3781	0	22.6388	0	22.9806	0	23.3492	0	23.3327	0	
	MCL1	Induced myeloid leukemia cell differentiation protein Mcl-1	4	4	Q07820	Q07820	4	4	4	37.337	11.4	1.76768596725703	1.71E-02	23.1457	0	23.2548	0	23.7871	0	22.4715	0	22.6991	0	22.5514	0	
	OTUD5	OTU domain-containing protein 5	4	4	Q96G74	Q96G74	4	4	4	60.625	12.4	1.53293763015544	2.55E-03	23.0449	0	23.1543	0	23.129	0	22.5408	0	22.3271	0	22.6114	0	
	SUPT5H	Transcription elongation factor SPT5	5	5	O00267	O00267	5	5	5	121	7.5	1.36813917790075	2.05E-02	23.2517	0	23.5379	0	23.3352	0	22.7728	0	22.9209	0	23.0745	0	
	TCEB2	Transcription elongation factor B polypeptide 2	5	5	Q15370	Q15370	5	5	5	13.133	42.4	0.707499483579242	1.21E-03	22.628	0	22.573	0	22.5424	0	22.9737	0	23.1604	0	23.1068	0	
	CEP135	Centrosomal protein of 135 kDa	8	8	Q66GS9	Q66GS9	8	8	8	133.49	8.1	0.739792715555255	4.45E-02	22.7246	0	22.7336	0	22.7345	0	22.9906	0	23.4649	0	23.0416	0	
	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	6	6	Q15042	Q15042	6	6	6	110.52	6.6	0.572933658380654	6.52E-03	22.5984	0	22.6343	0	22.4656	0	23.4262	0	23.0936	0	23.5891	0	
	GRIPAP1	GRIP1-associated protein 1	6	6	Q4V328	Q4V328	6	6	6	95.988	12.2	0.685086470832358	6.78E-03	22.3161	0	22.0566	0	22.0259	0	22.7763	0	22.664	0	22.5952	0	
	NARS	Asparagine--tRNA ligase, cytoplasmic	5	5	O43776	O43776	5	5	5	62.942	12	1.4850412445118	6.92E-03	22.8065	0	23.0372	0	23.0006	0	22.4565	0	22.4697	0	22.2066	0	
	ARMC9	LisH domain-containing protein ARMC9	6	6	Q7Z3E5	Q7Z3E5	6	6	6	91.761	10.2	0.746001274315796	1.57E-02	22.1996	0	22.182	0	22.0034	0	22.4205	0	22.5245	0	22.7083	0	
	FEM1B	Protein fem-1 homolog B	6	6	Q9UK73	Q9UK73	6	6	6	70.263	12.4	1.54398635197594	2.75E-02	22.6056	0	23.2178	0	23.0633	0	22.3679	0	22.3354	0	22.3034	0	
	PRC1	Protein regulator of cytokinesis 1	4	4	O43663	O43663	4	4	4	71.606	6.3	1.69986832874953	4.06E-02	22.9857	0	22.613	0	23.359	0	22.0241	0	22.1469	0	22.4903	0	
	RPL13A;RPL13AP3	60S ribosomal protein L13a;Putative 60S ribosomal protein L13a protein RPL13AP3	3	3	P40429;Q6NVV1	P40429;Q6NVV1	3;2	3;2	3;2	23.577	14.8	1.5888467739463	2.64E-02	22.6725	0	23.0187	0	23.0376	0	22.163	0	22.023	0	22.5388	0	
	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	7	7	Q8WWY3	Q8WWY3	7	7	7	55.455	19.6	0.66283330511356	3.65E-02	22.1122	0	21.9751	0	21.5147	0	22.531	0	22.3318	0	22.5189	0	
	ERCC4	DNA repair endonuclease XPF	3	3	Q92889	Q92889	3	3	3	104.48	5.6	1.35411287229406	2.42E-02	22.768	0	22.8261	0	22.6675	0	22.1467	0	22.5354	0	22.2674	0	
	GTF3C5	General transcription factor 3C polypeptide 5	6	6	Q9Y5Q8	Q9Y5Q8	6	6	6	59.57	15.4	1.62570219402483	3.57E-02	22.7035	0	22.4501	0	22.6307	0	21.9302	0	21.5093	0	22.2416	0	
	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	3	3	Q8TBX8	Q8TBX8	3	3	3	47.299	7.1	1.28009421805041	3.78E-02	22.4108	0	22.5453	0	22.7964	0	22.1789	0	22.2778	0	22.2269	0	
	CAPN2	Calpain-2 catalytic subunit	4	4	P17655	P17655	4	4	4	79.994	11	1.79483223498477	2.49E-02	22.6284	0	22.8458	0	22.5553	0	21.3845	0	22.0852	0	22.0283	0	
	GGA3	ADP-ribosylation factor-binding protein GGA3	5	4	Q9NZ52	Q9NZ52	5	4	4	78.314	9.5	1.33446179277515	3.46E-02	22.0743	0	22.5229	0	22.3027	0	21.8335	0	21.8927	0	21.9249	0	
	ANXA7	Annexin A7	4	4	P20073	P20073	4	4	4	52.739	10	1.27633319225506	4.18E-02	22.3391	0	22.237	0	22.2083	0	21.8786	0	22.1177	0	21.7321	0	
	YOD1	Ubiquitin thioesterase OTU1	3	3	Q5VVQ6	Q5VVQ6	3	3	3	38.322	19.3	1.42969558815166	3.11E-02	22.2963	0	22.6886	0	22.7238	0	22.2089	0	21.9503	0	22.0023	0	
	TBC1D23	TBC1 domain family member 23	3	3	Q9NUY8	Q9NUY8	3	3	3	78.321	5.4	1.57561166165878	3.88E-02	22.2432	0	21.9911	0	22.1554	0	21.808	0	21.1058	0	21.5082	0	
	AK1	Adenylate kinase isoenzyme 1	3	3	P00568	P00568	3	3	3	21.635	20.1	0.757258094760609	3.17E-02	21.6009	0	21.7465	0	21.6304	0	22.0734	0	22.2538	0	21.854	0	
	GATAD2B	Transcriptional repressor p66-beta	4	3	Q8WXI9	Q8WXI9	4	4	3	65.26	11	1.24874162305011	5.09E-03	21.9152	0	21.9586	0	21.8655	0	21.5514	0	21.6937	0	21.5327	0	
	CCND2	G1/S-specific cyclin-D2	2	2	P30279	P30279	2	2	2	33.067	6.9	1.46899654219183	3.96E-02	22.0461	0	22.1124	0	22.581	0	21.836	0	21.5815	0	21.6575	0	
	SARM1	Sterile alpha and TIR motif-containing protein 1	4	4	Q6SZW1	Q6SZW1	4	4	4	79.387	7.2	1.37744909160785	1.28E-02	22.0894	0	21.8549	0	21.9014	0	21.5373	0	21.329	0	21.5935	0	
	SEL1L	Protein sel-1 homolog 1	2	2	Q9UBV2	Q9UBV2	2	2	2	88.754	3.9	1.45148332699029	2.64E-02	22.2616	0	22.1015	0	22.1848	0	21.7788	0	21.3467	0	21.8098	0	
	POLR3C	DNA-directed RNA polymerase III subunit RPC3	2	2	Q9BUI4	Q9BUI4	2	2	2	60.611	5.2	1.45626307196672	2.22E-02	21.8826	0	21.8657	0	21.5114	0	21.0405	0	21.3317	0	21.2606	0	
	ABCF3	ATP-binding cassette sub-family F member 3	3	3	Q9NUQ8	Q9NUQ8	3	3	3	79.744	4.8	1.36440410441395	4.68E-02	21.4618	0	21.749	0	21.5836	0	21.4162	0	20.9895	0	21.0439	0	
	KIAA1598	Shootin-1	3	3	A0MZ66	A0MZ66	3	3	3	71.639	5.7	1.21099759509078	2.37E-02	21.4241	0	21.2677	0	21.3074	0	21.138	0	20.9352	0	21.0974	0	
	NAF1	H/ACA ribonucleoprotein complex non-core subunit NAF1	1	1	Q96HR8	Q96HR8	1	1	1	53.716	3	0.593277921567798	2.12E-02	19.551	1	20.0985	1	20.0726	1	20.6888	0	20.4743	1	20.8188	1	
	WDR44	WD repeat-containing protein 44	3	3	Q5JSH3	Q5JSH3	3	3	3	101.37	4.1	0.717073545830448	1.70E-02	20.8731	0	20.7141	0	20.9342	0	21.2488	0	21.5228	0	21.1892	0	
	ROBO1	Roundabout homolog 1	4	4	Q9Y6N7	Q9Y6N7	4	4	4	180.93	3.5	1.94202126734815	9.40E-04	21.8722	0	21.5959	0	21.5314	0	20.6697	0	20.6839	0	20.7732	1	
	UBXN2A	UBX domain-containing protein 2A	1	1	P68543	P68543	1	1	1	29.278	5.4	1.86942034494501	3.68E-02	20.2474	1	20.4812	0	20.6325	1	19.9409	1	19.6808	1	19.0316	1	
	MED6	Mediator of RNA polymerase II transcription subunit 6	2	2	O75586	O75586	2	2	2	28.424	4.5	0.536549805058097	2.54E-02	19.8575	1	19.6625	1	20.4543	1	21.0845	0	20.8309	0	20.7535	1	
	PON2	Serum paraoxonase/arylesterase 2	2	2	Q15165	Q15165	2	2	2	39.396	7.1	0.534752786446133	3.14E-02	19.6646	1	19.1838	1	18.984	1	20.5232	0	20.1555	0	19.8628	1	
	SGPL1	Sphingosine-1-phosphate lyase 1	2	2	O95470	O95470	2	2	2	63.523	3.3	0.534873636037475	2.15E-02	19.3047	1	19.7382	1	20.0025	1	20.7737	0	20.314	1	20.6659	0	
	C5orf51	UPF0600 protein C5orf51	1	1	A6NDU8	A6NDU8	1	1	1	33.62	4.8	0.540147377174674	3.86E-02	19.3867	1	19.4027	1	19.8246	0	20.9368	1	20.1617	1	20.1812	1	
	VRK2	Serine/threonine-protein kinase VRK2	2	2	Q86Y07	Q86Y07	2	2	2	58.14	5.5	0.534944453240336	1.74E-02	18.7494	1	19.2814	1	19.2063	1	20.2627	0	19.9739	0	19.7081	1	
	PRCC	Proline-rich protein PRCC	2	2	Q92733	Q92733	2	2	2	52.417	5.9	0.51904373091883	3.82E-02	18.9837	1	19.749	1	19.5896	1	19.978	1	20.5574	0	20.6251	1	
	CCDC174	Coiled-coil domain-containing protein 174	2	2	Q6PII3	Q6PII3	2	2	2	53.957	3.6	0.597232259557451	4.73E-02	19.8077	1	20.2243	1	19.6566	0	20.9676	1	20.676	1	20.276	1	
	UBQLN4	Ubiquilin-4	5	1	Q9NRR5	Q9NRR5	5	1	1	63.852	11.6	0.553336117524781	4.80E-02	19.2516	1	19.6703	1	20.1728	1	20.5418	1	20.3061	0	20.8083	1	
	CCNF	Cyclin-F	2	2	P41002	P41002	2	2	2	87.639	2.8	0.528575330991515	3.34E-02	19.1283	0	19.6077	1	19.643	1	20.668	1	20.5593	1	19.9111	1	
	HMOX2	Heme oxygenase 2	2	2	P30519	P30519	2	2	2	36.032	9.8	0.639969475535216	4.93E-02	19.4513	1	19.1339	1	19.7942	1	20.1465	1	20.3043	0	19.8604	1	
	IL17RE	Interleukin-17 receptor E	1	1	Q8NFR9	Q8NFR9	1	1	1	74.809	1.6	0.546254437684726	4.54E-02	19.3016	1	18.2919	1	18.6274	0	19.5954	1	19.5108	1	19.7317	1	
	PLK1	Serine/threonine-protein kinase PLK1	2	2	P53350	P53350	2	2	2	68.254	3.6	0.068574689741427	3.87E-01	20.0307	1	18.8898	1	20.6452	1	19.4441	1	20.1055	1	31.6147	0	
	GMDS	GDP-mannose 4,6 dehydratase	3	3	O60547	O60547	3	3	3	41.949	14	0.147975475723997	4.73E-01	20.1707	1	20.545	1	18.6619	1	19.0207	1	19.201	1	29.4256	0	
	SFN	14-3-3 protein sigma	3	1	P31947	P31947	3	1	1	27.774	10.5	0.297765806753152	4.27E-01	19.9607	1	20.8532	1	19.0974	1	19.7494	1	19.861	1	25.5442	0	
	FKRP	Fukutin-related protein	1	1	Q9H9S5	Q9H9S5	1	1	1	54.567	2.2	0.209601362476232	4.90E-01	26.2261	0	19.6885	1	20.1049	1	26.5203	0	20.1031	1	26.1588	0	
	GON4L	GON-4-like protein	2	1	Q3T8J9	Q3T8J9	2	2	1	248.62	1.2	0.408090208255504	5.83E-01	25.0713	0	20.7626	1	19.0887	1	24.2023	0	24.1246	0	20.4749	1	
	TLE1	Transducin-like enhancer protein 1	7	2	Q04724	Q04724	7	7	2	83.2	9.6	0.40667832339242	4.09E-01	24.5348	0	24.8516	0	20.4953	1	24.7944	0	24.6659	0	24.3155	0	
	SLC39A14	Zinc transporter ZIP14	3	3	Q15043	Q15043	3	3	3	54.212	9.1	0.266253057935045	2.94E-01	24.4325	0	24.6398	0	19.8521	1	25.176	0	25.0633	0	24.4125	0	
	ACTA1;ACTC1;ACTG2;ACTA2	Actin, alpha skeletal muscle;Actin, alpha cardiac muscle 1;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle	15	1	P68133;P68032;P63267;P62736;Q562R1	P68133;P68032;P63267;P62736	15;15;14;14;7	1;1;1;1;0	1;1;1;1;0	42.051	33.7	0.116825733465702	1.28E-01	20.4613	1	20.5408	1	20.7044	1	25.5787	0	24.9713	0	20.4492	1	193;328
	TADA2B	Transcriptional adapter 2-beta	1	1	Q86TJ2	Q86TJ2	1	1	1	48.47	1.7	0.230493824034373	3.05E-01	19.8805	1	19.6558	1	19.0926	1	20.0849	1	19.669	1	25.2266	0	
	DGKI	Diacylglycerol kinase iota	1	1	O75912	O75912	1	1	1	117	1.4	0.270460535062036	3.89E-01	19.7735	1	20.1144	1	20.1054	1	19.6356	1	20.2482	1	25.769	0	
	SEMG1	Semenogelin-1;Alpha-inhibin-92;Alpha-inhibin-31;Seminal basic protein	12	9	P04279	P04279	12	12	9	52.13	29.7	0.162639546202481	1.66E-01	23.062	0	19.4337	1	19.6375	1	21.5482	0	25.0214	0	23.4244	0	
	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	4	4	P63151;Q00005;Q9Y2T4;Q66LE6	P63151	4;1;1;1	4;1;1;1	4;1;1;1	51.691	10.7	0.446511735881129	6.33E-01	20.089	1	20.4434	1	24.4499	0	24.5732	0	24.6036	0	19.2951	1	
	COL11A2	Collagen alpha-2(XI) chain	1	1	P13942	P13942	1	1	1	171.79	0.5	0.123916482284047	1.62E-01	20.0615	1	19.1475	1	24.7521	0	24.4007	0	23.7862	0	24.8119	0	
	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	3	3	Q15738	Q15738	3	3	3	41.9	10.5	0.442438856903908	6.60E-02	22.3345	0	23.6978	0	23.6098	0	24.1442	0	24.3367	0	24.6906	0	
	UBE2R2	Ubiquitin-conjugating enzyme E2 R2	4	3	Q712K3	Q712K3	4	3	3	27.166	16.4	0.471611237429225	5.49E-01	20.194	1	19.7301	1	20.2122	1	19.5627	1	24.4269	0	19.3997	1	
	DESI1	Desumoylating isopeptidase 1	2	2	Q6ICB0	Q6ICB0	2	2	2	18.262	9.5	0.168613271505201	1.51E-01	20.7992	1	23.847	0	19.2947	1	23.0306	0	24.9067	0	23.7082	0	
	RGS22	Regulator of G-protein signaling 22	1	1	Q8NE09	Q8NE09	1	1	1	147.16	0.6	0.468119899636676	5.40E-01	19.6932	1	19.1986	1	20.7583	1	24.1181	0	19.486	1	19.3312	1	
	S100A9	Protein S100-A9	3	3	P06702	P06702	3	3	3	13.242	36	0.384170860680939	3.68E-01	23.3863	0	23.838	0	19.7365	1	23.0584	0	24.4571	0	23.5858	0	
	HEATR1	HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed	14	14	Q9H583	Q9H583	14	14	14	242.37	8.3	0.342417893794444	3.89E-01	23.6319	0	19.467	1	23.9441	0	24.7484	0	22.5264	0	24.4068	0	
	UBE2G2	Ubiquitin-conjugating enzyme E2 G2	2	2	P60604	P60604	2	2	2	18.566	9.7	0.317544348715144	3.27E-01	20.1452	1	20.0468	1	19.0714	1	19.6305	1	24.2699	0	20.3278	1	
	RNF114	E3 ubiquitin-protein ligase RNF114	3	3	Q9Y508	Q9Y508	3	3	3	25.694	12.7	0.36598336995701	3.93E-01	19.385	1	24.1009	0	23.3617	0	24.2739	0	23.9647	0	22.9594	0	
	ATP6V0A2	V-type proton ATPase 116 kDa subunit a isoform 2	7	7	Q9Y487;Q93050	Q9Y487	7;1	7;1	7;1	98.081	9.7	0.442466458536999	3.04E-01	23.3259	0	20.2265	1	23.0587	0	23.4302	0	23.1688	0	23.5412	0	
	ARMCX3	Armadillo repeat-containing X-linked protein 3	4	4	Q9UH62	Q9UH62	4	4	4	42.5	14.8	0.219598484025472	1.26E-01	19.622	1	20.244	1	19.4301	1	22.9254	0	23.1894	0	19.7425	1	
	PEF1	Peflin	3	3	Q9UBV8	Q9UBV8	3	3	3	30.381	11.3	0.355494710777158	3.11E-01	19.4656	1	23.3255	0	23.334	0	23.5566	0	23.604	0	23.4409	0	
	SRP14	Signal recognition particle 14 kDa protein	2	2	P37108	P37108	2	2	2	14.57	16.2	0.26259839434001	2.31E-01	20.5846	1	24.2554	0	19.8939	1	23.1805	0	23.4624	0	23.8782	0	
	COL12A1	Collagen alpha-1(XII) chain	1	1	Q99715	Q99715	1	1	1	333.14	0.3	0.496635742486794	4.87E-01	19.9136	1	20.5128	1	20.5846	1	19.9129	1	20.1815	1	23.9458	0	
	RHOA;RHOC	Transforming protein RhoA;Rho-related GTP-binding protein RhoC	2	2	P61586;P08134	P61586;P08134	2;1	2;1	2;1	21.768	16.6	0.438141871783098	3.62E-01	23.5541	0	23.3333	0	19.9835	1	23.4185	0	23.3661	0	23.6579	0	
	GNB1;GNB4;GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;Guanine nucleotide-binding protein subunit beta-4;Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	4	4	P62873;Q9HAV0;P62879;P16520	P62873;Q9HAV0;P62879	4;2;2;1	4;2;2;1	4;2;2;1	37.377	11.5	0.463798480970593	4.49E-01	19.7284	1	23.6399	0	23.7338	0	23.4215	0	23.5929	0	23.413	0	
	CYP51A1	Lanosterol 14-alpha demethylase	8	8	Q16850	Q16850	8	8	8	56.805	17.9	0.366320920378118	2.51E-01	22.9815	0	22.8026	0	19.8061	1	23.3584	0	22.7218	0	23.8565	0	
	MKRN1;MKRN4P	E3 ubiquitin-protein ligase makorin-1;Putative E3 ubiquitin-protein ligase makorin-4	3	3	Q9UHC7;Q13434	Q9UHC7;Q13434	3;2	3;2	3;2	53.349	6	0.278772469823829	4.45E-01	19.0413	1	18.5368	1	23.3604	0	24.0563	0	19.0875	1	23.3232	0	
	S100A7	Protein S100-A7	4	4	P31151;Q86SG5	P31151	4;1	4;1	4;1	11.471	41.6	0.434337974697089	4.43E-01	19.6083	1	23.7947	0	23.2422	0	22.3648	0	23.8767	0	24.0131	0	
	MAD2L1	Mitotic spindle assembly checkpoint protein MAD2A	3	3	Q13257	Q13257	3	3	3	23.51	12.2	0.353203121928893	3.74E-01	23.3111	0	23.1589	0	18.7281	1	23.2474	0	23.181	0	23.274	0	
	NPM1	Nucleophosmin	4	4	P06748	P06748	4	4	4	32.575	20.1	0.308942445266983	2.71E-01	21.7393	0	23.2348	0	19.1119	1	22.6793	0	24.1486	0	22.3418	0	
	LSR	Lipolysis-stimulated lipoprotein receptor	6	6	Q86X29	Q86X29	6	6	6	71.438	12.9	0.39545350868985	2.97E-01	22.4484	0	23.0283	0	19.7364	1	22.8955	0	23.964	0	22.3688	0	
	UBE2D1;UBE2D4	Ubiquitin-conjugating enzyme E2 D1;Ubiquitin-conjugating enzyme E2 D4	3	2	P51668;Q9Y2X8	P51668;Q9Y2X8	3;2	2;1	2;1	16.602	24.5	0.268257423423211	2.37E-01	18.7411	1	19.8122	1	18.6527	1	23.4452	0	20.4815	1	18.9742	1	
	ARMC6	Armadillo repeat-containing protein 6	5	5	Q6NXE6	Q6NXE6	5	5	5	54.141	12.4	0.452145810148483	2.95E-01	20.073	1	22.8127	0	23.0162	0	23.2726	0	23.034	0	23.0308	0	
	FABP5	Fatty acid-binding protein, epidermal	2	2	Q01469	Q01469	2	2	2	15.164	13.3	0.163569991354592	1.33E-01	23.1098	0	19.5459	1	18.6719	1	23.3331	0	22.4752	0	23.3554	0	
	TCEAL4;TCEAL2	Transcription elongation factor A protein-like 4;Transcription elongation factor A protein-like 2	1	1	Q96EI5;Q9H3H9	Q96EI5;Q9H3H9	1;1	1;1	1;1	24.647	4.2	0.359795737451235	2.53E-01	19.5027	1	20.3301	1	19.5597	1	23.2532	0	19.5681	1	20.9955	1	
	HSF2	Heat shock factor protein 2	6	6	Q03933	Q03933	6	6	6	60.348	11.4	0.222252260852245	1.17E-01	22.9195	0	19.4679	1	20.0527	1	23.4161	0	22.6606	0	22.8726	0	
	GOSR1	Golgi SNAP receptor complex member 1	4	4	O95249	O95249	4	4	4	28.612	18.8	0.276944731778819	1.58E-01	19.6141	1	18.7843	1	19.7147	1	23.1755	0	19.696	1	20.7985	1	
	TMEM63A	CSC1-like protein 1	1	1	O94886	O94886	1	1	1	92.125	1.5	0.282440719075153	2.49E-01	18.7252	1	19.3434	1	20.2379	1	23.8195	0	19.9165	1	20.0424	1	
	ARRDC5	Arrestin domain-containing protein 5	1	1	A6NEK1	A6NEK1	1	1	1	38.382	2.6	0.448686598829298	4.97E-01	19.5181	1	20.23	1	20.5687	1	24.2976	0	19.7165	1	19.7714	1	
	ETNK1	Ethanolamine kinase 1	2	2	Q9HBU6	Q9HBU6	2	2	2	50.968	6.4	0.433997909932306	3.83E-01	22.9085	0	22.4577	0	19.1012	1	22.9371	0	22.1562	0	22.9869	0	
	NUCB2	Nucleobindin-2;Nesfatin-1	2	2	P80303	P80303	2	2	2	50.195	5.7	0.258346635412047	8.67E-02	19.5726	1	22.4726	0	20.4691	1	23.0074	0	22.7062	0	22.6586	0	
	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	6	6	Q6P996;Q6P474	Q6P996	6;2	6;2	6;2	86.706	8.6	0.299400803859956	1.59E-01	19.8644	1	19.8157	1	22.8531	0	22.6511	0	22.5982	0	22.5035	0	
	SCAMP2	Secretory carrier-associated membrane protein 2	1	1	O15127	O15127	1	1	1	36.648	3.6	0.46180957792101	3.17E-01	22.9468	0	22.6109	0	19.9123	1	23.273	0	22.8546	0	22.6863	0	
	STX8	Syntaxin-8	3	3	Q9UNK0	Q9UNK0	3	3	3	26.906	15.3	0.443879504211553	4.96E-01	22.712	0	19.2636	1	20.4963	1	23.0979	0	23.2915	0	19.5979	1	
	DACH1;DACH2	Dachshund homolog 1;Dachshund homolog 2	4	4	Q9UI36;Q96NX9	Q9UI36;Q96NX9	4;2	4;2	4;2	78.675	7.6	0.18912605036608	1.39E-01	19.7943	1	19.179	1	18.9642	1	22.765	0	23.2098	0	19.1705	1	
	SASS6	Spindle assembly abnormal protein 6 homolog	7	7	Q6UVJ0	Q6UVJ0	7	7	7	74.396	15.5	0.491733994516208	3.64E-01	19.4932	1	22.2939	0	22.5295	0	22.5698	0	22.7943	0	22.0247	0	
	PRPF40A	Pre-mRNA-processing factor 40 homolog A	4	4	O75400	O75400	4	4	4	108.8	6.1	0.351734803716756	3.37E-01	19.2324	1	23.5649	0	20.2027	1	22.117	0	23.3757	0	22.0296	0	
	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	7	2	P62140	P62140	7	2	2	37.186	20.8	0.315865002060997	1.75E-01	19.2311	1	22.6992	0	20.6245	1	22.5816	0	22.605	0	22.356	0	
	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	4	1	Q58FF6	Q58FF6	4	1	1	58.264	7.5	0.382637453429471	3.36E-01	19.5675	1	20.811	1	18.7688	1	23.337	0	20.1294	1	19.8387	1	
	TTC1	Tetratricopeptide repeat protein 1	2	2	Q99614	Q99614	2	2	2	33.526	7.9	0.355568641510568	2.79E-01	22.5011	0	22.3261	0	18.8668	1	22.552	0	23.0012	0	22.6161	0	
